Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
Create and process event kanban rules in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/create-process-event-kanban-rules-dyn365-supply-chain-mgmt/,7,72,365,46.00%,50,23,24,,15.91,13.25833333,73,5,2,,,dynamics-365;dynamics-scm;dynamics-finance-operations,business-user;functional-consultant,intermediate
Set up items for tracking in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/set-up-tracking-items/,5,73,365,51.79%,56,29,27,,8.630833333,7.093835616,26,5,2,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up time sheets in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/set-up-timesheets/,7,58,365,48.84%,43,21,20,,7.284722222,7.53591954,31,4,2,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Remotely monitor and service equipment with Connected Field Service for Dynamics 365 and Azure IoT,https://docs.microsoft.com/en-us/learn/modules/remotely-monitor-and-service-customer-equipment/,8,55,364,39.39%,33,13,13,,12.55277778,13.69393939,70,5,1,,,dynamics-365;dynamics-field-service;azure;azure-iot-central,business-user;functional-consultant,intermediate
Configure Dynamics 365 Finance for public sector,https://docs.microsoft.com/en-us/learn/modules/configure-public-sector-dyn365-finance/,10,62,363,26.19%,42,11,7,,8.046666667,7.787096774,90,,,,,dynamics-365;dynamics-finance;dynamics-finance-operations,functional-consultant,intermediate
"Create fixed asset classes, subclasses, and locations in Dynamics 365 Business Central",https://docs.microsoft.com/en-us/learn/modules/create-classes-subclasses-locations/,6,63,363,51.92%,52,27,24,,6.535555556,6.224338624,23,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Introduction to Azure Arc enabled Kubernetes,https://docs.microsoft.com/en-us/learn/modules/intro-to-arc-enabled-kubernetes/,8,82,363,39.13%,46,18,17,,47.88833333,35.0402439,44,4.666666667,3,,,azure,solution-architect,beginner
Introduction to Azure Database for MySQL,https://docs.microsoft.com/en-us/learn/modules/intro-to-azure-database-for-mysql/,6,120,363,26.32%,57,15,15,,10.63333333,5.316666667,38,5,2,,,azure;azure-database-mysql,administrator;database-administrator;technology-manager,beginner
Send and receive electronic documents in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/electronic-documents-dynamics-365-business-central/,5,77,362,51.85%,54,28,27,,13.8325,10.77857143,38,5,1,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,intermediate
"Use Azure Lighthouse to govern, monitor, and secure customer resources",https://docs.microsoft.com/en-us/learn/modules/govern-monitor-secure-resources-azure-lighthouse/,8,59,362,30.30%,33,10,12,,12.06777778,12.27231638,40,5,1,,,azure,administrator,beginner
Plan for Azure AD Connect implementation,https://docs.microsoft.com/en-us/learn/modules/plan-for-azure-ad-connect-implementation/,6,71,361,54.35%,46,25,23,,24.60333333,20.7915493,30,5,2,,,azure-active-directory;m365;office-365,administrator;solution-architect;technology-manager,intermediate
Azure Health Bot built-in scenarios,https://docs.microsoft.com/en-us/learn/modules/health-bot-built-in-scenarios/,6,65,360,55.81%,43,24,21,,8.744166667,8.071538462,26,5,1,,,vs,developer;student,beginner
Enhance agent productivity with Customer Service workspace,https://docs.microsoft.com/en-us/learn/modules/enhance-agent-productivity-customer-service-workspace/,7,52,360,62.79%,43,27,28,2,6.358888889,7.337179487,36,5,1,,,dynamics-365;dynamics-customer-service,business-user;functional-consultant,intermediate
Move items in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/move-items/,8,63,360,47.92%,48,23,22,,8.173333333,7.784126984,38,5,3,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Responding to Data Subject Requests (DSRs),https://docs.microsoft.com/en-us/learn/modules/azure-data-subject-requests/,9,45,360,72.97%,37,27,27,2,4.374166667,5.832222222,49,5,3,,,azure;azure-active-directory;m365-information-protection,administrator;devops-engineer;solution-architect;security-engineer,beginner
Use Twilio and Azure Maps to receive text message weather alerts,https://docs.microsoft.com/en-us/learn/modules/send-crop-weather-alerts/,8,128,360,9.43%,106,10,10,,3.543611111,1.661067708,33,,,64,62,azure-maps;azure;azure-iot;azure-functions,developer;student,beginner
Enable secure external collaboration for your applications with Azure AD B2B,https://docs.microsoft.com/en-us/learn/modules/enable-external-collaboration-with-b2b/,5,88,358,35.71%,56,20,18,1,9.867777778,6.728030303,34,5,2,,,azure;azure-active-directory,solution-architect;developer,beginner
Work with reports in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/work-with-reports/,5,53,357,85.11%,47,40,45,2,1.050277778,1.188993711,40,5,3,,,dynamics-365;dynamics-business-central,developer,intermediate
Choose the best service level of Azure NetApp Files for your HPC applications,https://docs.microsoft.com/en-us/learn/modules/choose-service-level-azure-netapp-files-hpc-applications/,5,78,356,85.45%,55,47,49,,3.777777778,2.905982906,15,,,,,azure-netapp-files,student;functional-consultant;solution-architect;technology-manager;administrator,beginner
Produce items in the warehouse in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/produce-items-warehouse/,5,81,356,46.30%,54,25,26,,10.16416667,7.529012346,23,4.333333333,3,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Analyze the sentiment of reviews with Keras,https://docs.microsoft.com/en-us/learn/modules/analyze-review-sentiment-with-keras/,5,73,355,54.84%,62,34,38,,9.533888889,7.836073059,35,1,2,,,azure,developer;data-scientist;student,beginner
Implement Microsoft Defender for Identity,https://docs.microsoft.com/en-us/learn/modules/implement-microsoft-defender-for-identity/,6,75,354,57.50%,40,23,24,,19.31972222,15.45577778,31,5,1,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate
Introduction to Anomaly Detector,https://docs.microsoft.com/en-us/learn/modules/intro-to-anomaly-detector/,6,67,354,55.81%,43,24,24,,11.79,10.55820896,35,,,,,azure;azure-cognitive-services;azure-cloud-services,solution-architect;ai-engineer;data-scientist;functional-consultant,beginner
Explore the Security Dashboard,https://docs.microsoft.com/en-us/learn/modules/explore-security-dashboard/,8,72,353,54.55%,33,18,19,,8.880277778,7.400231481,34,,,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate
Set up assembly items in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/set-up-assembly-items-dynamics-365-business-central/,5,64,353,60.38%,53,32,32,,10.66416667,9.99765625,42,,,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Examine Microsoft Secure Score,https://docs.microsoft.com/en-us/learn/modules/introduction-to-microsoft-secure-score/,7,55,351,71.05%,38,27,25,,6.708888889,7.318787879,24,4.666666667,3,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate
Plan your migration to Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/plan-your-migration-to-microsoft-365/,8,63,351,50.00%,42,21,20,,8.671944444,8.258994709,29,5,1,,,azure-active-directory;m365;office-365,administrator;solution-architect;technology-manager,intermediate
Use RSAT with Dynamics 365 Commerce,https://docs.microsoft.com/en-us/learn/modules/use-regression-suite-automation-tool-rsat/,7,73,351,54.05%,37,20,20,1,10.1275,8.323972603,54,5,2,,,dynamics-365;dynamics-commerce,developer;functional-consultant,intermediate
Implement the data process model in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/implement-data-process-model-business-central/,6,75,350,28.57%,56,16,18,,14.45583333,11.56466667,38,5,1,,,dynamics-365;dynamics-business-central,developer,intermediate
Implement interfaces in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/business-central-interfaces/,6,59,349,65.96%,47,31,32,,14.65055556,14.89887006,46,5,1,,,dynamics-365;dynamics-business-central,developer,intermediate
Going beyond Keras - customizing with TensorFlow,https://docs.microsoft.com/en-us/learn/modules/intro-machine-learning-tensorflow/,8,43,347,82.35%,34,28,28,2,5.433333333,7.581395349,61,5,2,6,2,azure,data-scientist;developer;student,beginner
Manage phone numbers,https://docs.microsoft.com/en-us/learn/modules/manage-phone-numbers/,8,45,346,80.00%,35,28,30,1,2.264166667,3.018888889,44,5,2,,,m365;office-teams,administrator,intermediate
Get started with invoicing in Dynamics 365 Project Operations,https://docs.microsoft.com/en-us/learn/modules/get-started-invoicing-project-operations/,7,75,345,34.04%,47,16,16,,13.00638889,10.40511111,64,,,,,dynamics-365;dynamics-project-operations;dynamics-finance-operations;dynamics-finance;dynamics-sales,business-user;functional-consultant,intermediate
Manage statement posting in Dynamics 365 Commerce,https://docs.microsoft.com/en-us/learn/modules/manage-statement-posting/,6,80,345,33.33%,51,17,15,,11.38083333,8.535625,41,5,1,,,dynamics-365;dynamics-commerce,functional-consultant;business-user,intermediate
Manage Azure Kubernetes Service on Azure Stack HCI,https://docs.microsoft.com/en-us/learn/modules/manage-azure-kubernetes-service-azure-stack-hci/,11,67,342,42.11%,38,16,16,1,8.118055556,7.269900498,66,5,1,,,azure,devops-engineer;security-engineer;solution-architect;student;technology-manager,intermediate
Purchase fixed assets in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/purchase-fixed-assets/,7,64,342,40.74%,54,22,19,,7.971666667,7.4734375,36,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Automate repetitive tasks using loops in WinAutomation,https://docs.microsoft.com/en-us/learn/modules/loops/,8,56,337,62.86%,35,22,20,,5.703333333,6.110714286,43,5,2,,,power-platform;power-automate,maker;developer;functional-consultant,beginner
Create a new job in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/create-new-job/,4,83,337,39.73%,73,29,22,,8.368888889,6.049799197,32,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Create your first route finding app with Azure Maps,https://docs.microsoft.com/en-us/learn/modules/create-your-first-app-with-azure-maps/,6,148,337,9.78%,92,9,10,,6.458055556,2.618130631,45,5,1,51,51,azure-iot;azure-maps,developer,beginner
Set up Field Service to create work orders from IoT data,https://docs.microsoft.com/en-us/learn/modules/set-up-field-service-work-items/,9,56,336,55.56%,36,20,20,1,6.829444444,7.317261905,77,5,2,,,dynamics-365;dynamics-field-service,functional-consultant;business-user,intermediate
Virtualize I/O,https://docs.microsoft.com/en-us/learn/modules/cmu-virtualize-input-output/,5,81,335,60.38%,53,32,33,,6.655555556,4.930041152,21,,,,,azure,developer;student,beginner
Budget fixed assets in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/budget-fixed-assets/,7,56,334,52.63%,38,20,18,,8.125555556,8.705952381,42,5,2,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Use AI in Dynamics 365 Field Service,https://docs.microsoft.com/en-us/learn/modules/use-ai-field-service/,6,61,334,48.98%,49,24,24,4,6.598055556,6.48989071,53,5,1,,,dynamics-365;dynamics-field-service,business-user,intermediate
Create chatbots as a Microsoft 365 Enterprise Administrator with Power Virtual Agents,https://docs.microsoft.com/en-us/learn/modules/explore-power-virtual-agents/,6,84,332,62.50%,40,25,29,,10.07888889,7.199206349,29,,,,,azure-active-directory;m365;office-365,administrator;solution-architect;technology-manager,intermediate
Get started with work management in Dynamics 365 Project Operations,https://docs.microsoft.com/en-us/learn/modules/get-started-project-work-management/,8,77,331,43.90%,41,18,17,,10.22972222,7.971212121,91,,,,,dynamics-365;dynamics-project-operations;dynamics-finance-operations;dynamics-finance,business-user;functional-consultant,intermediate
Prepare for a program approval event,https://docs.microsoft.com/en-us/learn/modules/academic-program-certifications-prepare-program-approval/,5,52,331,83.33%,48,40,39,1,4.986944444,5.754166667,12,5,3,,,azure,student;developer,beginner
Search for content in the Microsoft 365 compliance center,https://docs.microsoft.com/en-us/learn/modules/search-for-content-security-compliance-center/,9,76,331,31.11%,45,14,14,,8.172222222,6.451754386,42,4.666666667,3,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate
Manage Safe Links,https://docs.microsoft.com/en-us/learn/modules/manage-safe-links/,8,50,330,71.05%,38,27,26,,9.7425,11.691,30,5,2,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate
Calculate and post VAT settlements in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/settlements-dynamics-365-business-central/,4,103,329,31.15%,61,19,16,,10.48333333,6.106796117,22,5,1,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,intermediate
Configure a call center channel in Dynamics 365 Commerce,https://docs.microsoft.com/en-us/learn/modules/configure-call-center-channel/,9,54,329,32.61%,46,15,15,,7.532222222,8.369135802,74,5,1,,,dynamics-365;dynamics-commerce,functional-consultant,intermediate
Get started with the Return to the Workplace solution,https://docs.microsoft.com/en-us/learn/modules/introduction-return-workplace-solution/,6,78,329,51.79%,56,29,29,1,6.973888889,5.364529915,24,5,2,,,industry-solutions;return-to-workplace,business-user;functional-consultant;maker,beginner
Transfer items in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/transfer-items/,9,50,328,47.22%,36,17,16,,8.1925,9.831,44,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up put-away templates in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/put-away-templates/,7,43,327,77.14%,35,27,28,,5.860555556,8.17751938,29,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
