Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
Secure your data with Azure SQL,https://docs.microsoft.com/en-us/learn/modules/azure-sql-secure-data/,10,"1,671","14,062",43.46%,"1,286",276,291,,577.1955556,41.92703793,84,4.8,20,318,227,azure;azure-sql-database;azure-sql-managed-instance,solution-architect;database-administrator;data-engineer,beginner;intermediate
Secure your identities by using Azure Active Directory,https://docs.microsoft.com/en-us/learn/modules/intro-to-azure-ad/,6,"3,459","20,326",61.78%,"2,827",873,913,4,601.8333333,20.96980256,27,4.818181818,66,,,azure;azure-active-directory;azure-active-directory-b2c;azure-active-directory-domain,solution-architect;administrator;developer,beginner
Secure your infrastructure with threat modeling,https://docs.microsoft.com/en-us/learn/modules/threat-modeling-enterprise-infrastructure/,6,220,"1,054",36.51%,128,23,25,2,24.15694444,13.29740061,72,,,,,azure;azure-iot-security-center;azure-security-center;m365-security-center;m365-ems-cloud-app-security,administrator;developer;devops-engineer;security-engineer;solution-architect,beginner;intermediate
"Secure, publish, and share data in Power BI",https://docs.microsoft.com/en-us/learn/modules/modern-analytics-publish-share/,8,469,"2,900",54.66%,323,88,94,1,47.83694444,12.26588319,49,4.5,6,,,power-platform;power-bi,business-user;business-analyst,intermediate
Securing you: Basics and beyond,https://docs.microsoft.com/en-us/learn/modules/securing-you-basics-beyond/,5,263,958,58.62%,116,34,33,4,20.68222222,9.472773537,34,4.75,8,,,azure,solution-architect;administrator;developer;student;security-engineer;business-user,beginner
Security incident management in Azure Sentinel,https://docs.microsoft.com/en-us/learn/modules/incident-management-sentinel/,7,"1,024","6,214",61.58%,764,234,270,,136.3241667,16.06964637,65,4.777777778,9,,,azure;azure-sentinel,solution-architect,beginner
See Azure in action,https://docs.microsoft.com/en-us/learn/modules/azure-in-action/,5,711,"3,636",78.34%,555,217,231,,61.45,10.38591549,30,4.75,12,,,azure;azure-portal;azure-sql-database;azure-virtual-machines,business-user,beginner
Select a cloud deployment model,https://docs.microsoft.com/en-us/learn/modules/select-a-cloud-deployment-model/,6,"4,195","26,549",73.58%,"3,530","1,298","1,360",2,260.7888889,7.472461,9,4.913043478,92,,,m365,administrator,beginner
Select and customize architectures and hyperparameters using random forest,https://docs.microsoft.com/en-us/learn/modules/machine-learning-architectures-and-hyperparameters/,9,755,"5,680",61.99%,543,168,185,1,241.3783333,38.51781915,52,4.909090909,11,204,142,azure,ai-engineer;data-scientist;student,beginner
"Select Windows Server editions, servicing options, and activation",https://docs.microsoft.com/en-us/learn/modules/select-windows-server-editions-servicing-options-activation/,7,974,"4,812",47.68%,607,144,147,,79.00611111,9.77395189,36,4.857142857,21,,,windows-server,administrator;solution-architect;technology-manager,intermediate
Send an SMS message from a C# console application with Azure Communication Services,https://docs.microsoft.com/en-us/learn/modules/communication-service-send-sms-console-app/,5,531,"1,760",31.50%,255,40,27,,28.9875,6.588068182,9,4,2,,,azure-communication-services;azure,developer;student,beginner
Send and receive data using Azure Data Share and transform data using Azure Data Factory,https://docs.microsoft.com/en-us/learn/modules/receive-data-with-azure-data-share-transforming-with-azure-data-factory/,13,"2,410","26,748",63.95%,"1,974",628,680,1,495.9986111,24.79993056,39,4.608695652,23,,,azure-data-share,data-engineer,intermediate
Send and receive electronic documents in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/electronic-documents-dynamics-365-business-central/,5,212,870,40.00%,130,26,27,,18.28583333,10.3504717,38,,,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,intermediate
Send Dynamics 365 Customer Voice surveys,https://docs.microsoft.com/en-us/learn/modules/send-customer-voice-surveys/,7,435,"2,160",37.96%,275,52,51,,67.57361111,18.68394777,35,5,2,,,dynamics-365;customer-voice,functional-consultant;business-user,beginner
Send finance charge memos to customers in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/send-memos-dynamics-365-business-central/,6,222,"1,082",51.35%,148,38,38,,18.05861111,9.761411411,49,4.5,2,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,intermediate
Send notifications in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/send-notifications/,6,273,"1,184",16.13%,187,15,17,,16.13166667,7.116911765,34,,,,,dynamics-365;dynamics-business-central,developer,intermediate
Send reminders to customers in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/send-reminders-dynamics-365-business-central/,6,564,"2,532",22.22%,397,44,40,,60.30055556,12.87556346,55,5,2,,,dynamics-365;dynamics-business-central,business-user;functional-consultant,intermediate
Separate your UI and code with Xamarin.Forms data binding,https://docs.microsoft.com/en-us/learn/modules/separate-your-ui-and-code-with-xamarin-forms-data-binding/,8,269,"1,410",37.35%,167,31,32,,42.46111111,19.01243781,51,3,1,,,xamarin;dotnet;vs,developer,intermediate
Serve the data from Azure Synapse serverless SQL pool,https://docs.microsoft.com/en-us/learn/modules/serve-data-from-azure-synapse-serverless-sql-pool/,7,532,"3,410",71.43%,420,150,156,,33.58638889,7.575877193,21,,,,,azure-synapse-analytics,data-engineer,beginner
"Service adoption framework - Phase 1, Start",https://docs.microsoft.com/en-us/learn/modules/m365-service-adoption-start/,4,573,"2,888",57.99%,439,127,126,,98.76111111,20.71911422,45,4.625,16,,,m365,administrator,intermediate
"Service adoption framework - Phase 2, Experiment",https://docs.microsoft.com/en-us/learn/modules/m365-service-adoption-experiment/,5,412,"2,454",73.46%,324,119,119,1,53.41305556,15.55720065,49,5,3,,,m365,administrator,intermediate
"Service adoption framework - Phase 3, Scale",https://docs.microsoft.com/en-us/learn/modules/m365-service-adoption-scale/,6,406,"2,624",71.07%,318,113,113,,36.70638889,10.84917898,22,4.818181818,11,,,m365,administrator,intermediate
Set up a company with multiple locations in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/set-up-company-multiple-locations/,9,194,946,35.00%,120,21,20,,12.06305556,7.461683849,38,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up a mixed reality project for Azure Digital Twins in Unity,https://docs.microsoft.com/en-us/learn/modules/set-up-mixed-reality-azure-digital-twins-unity/,8,550,"3,486",23.45%,454,53,38,,40.12805556,8.78716545,34,4.333333333,3,,,azure;azure-cloud-services;azure-cognitive-services;azure-digital-twins;azure-iot;azure-iot-hub;azure-signalr-service;azure-event-grid;azure-event-hubs;azure-functions;hololens;windows;windows-mixed-reality,developer;business-owner;student;technology-manager,beginner
Set up a mixed reality project in Unity with the Mixed Reality Toolkit,https://docs.microsoft.com/en-us/learn/modules/mixed-reality-toolkit-project-unity/,9,"1,063","5,578",9.84%,633,31,24,,80.84722222,9.152515723,44,5,4,,,windows;windows-mixed-reality;mrtk;hololens,developer,beginner
Set up an additional reporting currency in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/additional-reporting-currency-dynamics-365-business-central/,6,164,774,41.38%,116,24,22,,9.812222222,7.179674797,44,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up an IoT Edge Gateway,https://docs.microsoft.com/en-us/learn/modules/set-up-iot-edge-gateway/,10,698,"6,896",53.67%,520,139,148,,156.0402778,26.90349617,100,4.8,5,104,72,azure-iot;azure-iot-edge,developer,advanced
Set up and configure Dynamics 365 Sales,https://docs.microsoft.com/en-us/learn/modules/configure-dynamics-365-sales/,6,"2,688","16,796",36.91%,"2,419",444,374,,475.8411111,21.37010978,37,4.8,25,,,dynamics-365;dynamics-sales,business-user;functional-consultant,beginner
Set up and configure Expense management in Dynamics 365 Project Operations,https://docs.microsoft.com/en-us/learn/modules/set-up-configure-expense-management/,11,422,"2,824",25.74%,274,35,34,,57.38416667,16.39547619,93,5,1,,,dynamics-365;dynamics-project-operations;dynamics-finance;dynamics-finance-operations,business-user;functional-consultant;administrator,intermediate
Set up and manage Dynamics 365 Marketing,https://docs.microsoft.com/en-us/learn/modules/get-started-set-up-and-manage/,9,"1,089","6,782",29.40%,937,137,114,,202.705,22.4396679,56,4.666666667,3,,,dynamics-365;dynamics-marketing,administrator;functional-consultant;business-user,intermediate
Set up assembly items in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/set-up-assembly-items-dynamics-365-business-central/,5,174,728,50.85%,118,30,29,,17.82138889,12.29061303,42,4,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up assembly management in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/set-up-assembly-management-dynamics-365-business-central/,4,192,786,45.95%,148,34,29,,15.44361111,9.652256944,26,1,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up assets in Asset Management for Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/setup-assets-asset-management/,17,154,"1,564",35.56%,90,16,17,,25.93111111,20.20606061,111,4.5,2,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant,intermediate
Set up Azure Migrate for server migration,https://docs.microsoft.com/en-us/learn/modules/m365-azure-migrate-set-up/,4,313,"1,428",67.52%,235,79,79,,17.41972222,6.699893162,19,5,4,,,m365;azure;azure-virtual-machines;azure-migrate,administrator,intermediate
Set up basic warehouse tasks in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/set-up-basic-warehouse-tasks/,9,166,"1,034",40.38%,104,21,18,,24.52,17.7253012,61,,,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up batch jobs in Finance and Operations apps,https://docs.microsoft.com/en-us/learn/modules/setup-batch-jobs-finance-operations/,9,909,"6,754",49.71%,705,174,179,,190.5788889,25.2980826,69,4.125,8,,,dynamics-365;dynamics-finance-operations;dynamics-finance;dynamics-scm,functional-consultant;business-user;developer,intermediate
Set up cash flow forecasts by using Azure AI in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/setup-cash-flow-forecasts/,7,162,768,38.18%,110,21,23,,10.79583333,7.99691358,54,,,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up cash management in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/cash-management-dynamics-365-business-central/,11,856,"7,518",42.94%,724,155,137,,116.1283333,16.31779859,50,5,4,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up continuous data export from Azure IoT Central to a Power BI app,https://docs.microsoft.com/en-us/learn/modules/continuously-export-data-from-iot-central-power-bi/,8,470,"3,188",57.50%,321,92,94,,56.72777778,14.54558405,69,4.5,2,26,24,azure-iot;azure-iot-central;azure-blob-storage;power-bi;azure-event-hubs,developer,beginner
Set up Cross-Origin Resource Sharing for your website and storage assets,https://docs.microsoft.com/en-us/learn/modules/set-up-cors-website-storage/,10,399,"2,404",15.04%,233,17,18,,120.6852778,36.94447279,60,,,222,74,azure;azure-clis;azure-cloud-shell;azure-storage,administrator;developer;solution-architect,beginner
Set up currencies and exchange rates in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/currencies-exchange-rates-dynamics-365-business-central/,6,940,"3,666",15.71%,624,49,40,,52.86666667,6.74893617,40,4.666666667,3,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up Customer Service scheduling,https://docs.microsoft.com/en-us/learn/modules/setup-customer-service-scheduling/,5,90,334,36.67%,60,11,11,,11.18694444,14.91592593,51,5,1,,,dynamics-365;dynamics-customer-service,functional-consultant;business-user,intermediate
Set up dimensions in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/dimensions-dynamics-365-business-central/,10,"1,380","10,444",33.46%,"1,084",181,173,,261.4125,22.83078603,67,4.4,5,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up discounts for your customers in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/customer-discounts-dynamics-365-business-central/,7,810,"4,282",42.35%,562,119,124,,77.90611111,11.54164609,43,4.666666667,3,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up email in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/set-up-email/,11,958,"8,752",55.76%,767,213,210,2,119.0761111,14.97812718,39,4.571428571,7,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up Field Service to create work orders from IoT data,https://docs.microsoft.com/en-us/learn/modules/set-up-field-service-work-items/,9,69,322,33.33%,18,3,3,,3.560555556,6.283333333,77,,,,,dynamics-365;dynamics-field-service,functional-consultant;business-user,intermediate
Set up fixed asset posting groups in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/posting-groups-setup/,5,150,672,49.02%,102,25,24,,6.489722222,5.191777778,25,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
Set up functional locations in Asset Management for Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/setup-functional-locations-asset-management/,8,138,830,37.50%,80,15,16,,16.05805556,13.96352657,67,5,1,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant,intermediate
Set up general journal templates in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/general-journal-templates-dynamics-365-business-central/,4,"1,184","5,126",32.73%,992,162,145,,113.3275,11.50532995,28,4.833333333,6,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
